Date,High,Low,Open,Close,Volume,Adj Close
2008/07/02,1292.17,1261.51,1285.82,1261.52,5276090000,1261.52
2008/07/03,1271.48,1252.01,1262.96,1262.9,3247590000,1262.9
2008/07/07,1273.95,1240.68,1262.9,1252.31,5265420000,1252.31
2008/07/08,1274.17,1242.84,1251.84,1273.7,6034110000,1273.7
2008/07/09,1277.36,1244.57,1273.38,1244.69,5181000000,1244.69
2008/07/10,1257.65,1236.76,1245.25,1253.39,5840430000,1253.39
2008/07/11,1257.27,1225.35,1248.66,1239.49,6742200000,1239.49
2008/07/14,1253.5,1225.01,1241.61,1228.3,5434860000,1228.3
2008/07/15,1234.35,1200.44,1226.83,1214.91,7363640000,1214.91
2008/07/16,1245.52,1211.39,1214.65,1245.36,6738630000,1245.36
2008/07/17,1262.31,1241.49,1246.31,1260.32,7365210000,1260.32
2008/07/18,1262.23,1251.81,1258.22,1260.68,5653280000,1260.68
2008/07/21,1267.74,1255.7,1261.82,1260.0,4630640000,1260.0
2008/07/22,1277.42,1248.83,1257.08,1277.0,6180230000,1277.0
2008/07/23,1291.17,1276.06,1278.87,1282.19,6705830000,1282.19
2008/07/24,1283.22,1251.48,1283.22,1252.54,6127980000,1252.54
2008/07/25,1263.23,1251.75,1253.51,1257.76,4672560000,1257.76
2008/07/28,1260.09,1234.37,1257.76,1234.37,4282960000,1234.37
2008/07/29,1263.2,1236.38,1236.38,1263.2,5414240000,1263.2
2008/07/30,1284.33,1264.52,1264.52,1284.26,5631330000,1284.26
2008/07/31,1284.93,1265.97,1281.37,1267.38,5346050000,1267.38
2008/08/01,1270.52,1254.54,1269.42,1260.31,4684870000,1260.31
2008/08/04,1260.49,1247.45,1253.27,1249.01,4562280000,1249.01
2008/08/05,1284.88,1254.67,1254.87,1284.88,1219310000,1284.88
2008/08/06,1291.67,1276.0,1283.99,1289.19,4873420000,1289.19
2008/08/07,1286.51,1264.29,1286.51,1266.07,5319380000,1266.07
2008/08/08,1297.85,1262.11,1266.29,1296.32,4966810000,1296.32
2008/08/11,1313.15,1291.41,1294.42,1305.32,5067310000,1305.32
2008/08/12,1304.79,1285.64,1304.79,1289.59,4711290000,1289.59
2008/08/13,1294.03,1274.86,1288.64,1285.83,4787600000,1285.83
2008/08/14,1300.11,1276.84,1282.11,1292.93,4064000000,1292.93
2008/08/15,1302.05,1290.74,1293.85,1298.2,4041820000,1298.2
2008/08/18,1300.22,1274.51,1298.14,1278.6,3829290000,1278.6
2008/08/19,1276.65,1263.11,1276.65,1266.69,4159760000,1266.69
2008/08/20,1276.01,1261.16,1267.34,1274.54,4555030000,1274.54
2008/08/21,1281.4,1265.22,1271.07,1277.72,4032590000,1277.72
2008/08/22,1293.09,1277.59,1277.59,1292.2,3741070000,1292.2
2008/08/25,1290.47,1264.87,1290.47,1266.84,3420600000,1266.84
2008/08/26,1275.65,1263.21,1267.03,1271.51,3587570000,1271.51
2008/08/27,1285.05,1270.03,1271.29,1281.66,3499610000,1281.66
2008/08/28,1300.68,1283.79,1283.79,1300.68,3854280000,1300.68
2008/08/29,1297.59,1282.74,1296.49,1282.83,3288120000,1282.83
2008/09/02,1303.04,1272.2,1287.83,1277.58,4783560000,1277.58
2008/09/03,1280.6,1265.59,1276.61,1274.98,5056980000,1274.98
2008/09/04,1271.8,1232.83,1271.8,1236.83,5212500000,1236.83
2008/09/05,1244.94,1217.23,1233.21,1242.31,5017080000,1242.31
2008/09/08,1274.42,1247.12,1249.5,1267.79,7351340000,1267.79
2008/09/09,1268.66,1224.51,1267.98,1224.51,7380630000,1224.51
2008/09/10,1243.9,1221.6,1227.5,1232.04,6543440000,1232.04
2008/09/11,1249.98,1211.54,1229.04,1249.05,6869250000,1249.05
2008/09/12,1255.09,1233.81,1245.88,1251.7,6273260000,1251.7
2008/09/15,1250.92,1192.7,1250.92,1192.7,8279510000,1192.7
2008/09/16,1214.84,1169.28,1188.31,1213.6,9459830000,1213.6
2008/09/17,1210.34,1155.88,1210.34,1156.39,9431870000,1156.39
2008/09/18,1211.14,1133.5,1157.08,1206.51,10082690000,1206.51
2008/09/19,1265.12,1213.11,1213.11,1255.08,9387170000,1255.08
2008/09/22,1255.37,1205.61,1255.37,1207.09,5368130000,1207.09
2008/09/23,1221.15,1187.06,1207.61,1188.22,5185730000,1188.22
2008/09/24,1197.41,1179.79,1188.79,1185.87,4820360000,1185.87
2008/09/25,1220.03,1187.87,1187.87,1209.18,5877640000,1209.18
2008/09/26,1215.77,1187.54,1204.47,1213.27,5383610000,1213.27
2008/09/29,1209.07,1106.42,1209.07,1106.42,7305060000,1106.42
2008/09/30,1168.03,1113.78,1113.78,1166.36,4937680000,1166.36
2008/10/01,1167.03,1140.77,1164.17,1161.06,5782130000,1161.06
2008/10/02,1160.64,1111.43,1160.64,1114.28,6285640000,1114.28
2008/10/03,1153.82,1098.14,1115.16,1099.23,6716120000,1099.23
2008/10/06,1097.56,1007.97,1097.56,1056.89,7956020000,1056.89
2008/10/07,1072.91,996.23,1057.6,996.23,7069210000,996.23
2008/10/08,1021.06,970.97,988.91,984.94,8716330000,984.94
2008/10/09,1005.25,909.19,988.42,909.92,6819000000,909.92
2008/10/10,936.36,839.8,902.31,899.22,11456230000,899.22
2008/10/13,1006.93,912.75,912.75,1003.35,7263370000,1003.35
2008/10/14,1044.31,972.07,1009.97,998.01,8161990000,998.01
2008/10/15,994.6,903.99,994.6,907.84,6542330000,907.84
2008/10/16,947.71,865.83,909.53,946.43,7984500000,946.43
2008/10/17,984.64,918.74,942.29,940.55,6581780000,940.55
2008/10/20,985.4,943.51,943.51,985.4,5175640000,985.4
2008/10/21,985.44,952.47,980.4,955.05,5121830000,955.05
2008/10/22,951.67,875.81,951.67,896.78,6147980000,896.78
2008/10/23,922.83,858.44,899.08,908.11,7189900000,908.11
2008/10/24,896.3,852.85,895.22,876.77,6550050000,876.77
2008/10/27,893.78,846.75,874.28,848.92,5558050000,848.92
2008/10/28,940.51,845.27,848.92,940.51,7096950000,940.51
2008/10/29,969.97,922.26,939.51,930.09,7077800000,930.09
2008/10/30,963.23,928.5,939.38,954.09,6175830000,954.09
2008/10/31,984.38,944.59,953.11,968.75,6394350000,968.75
2008/11/03,975.57,958.82,968.67,966.3,4492280000,966.3
2008/11/04,1007.51,971.31,971.31,1005.75,5531290000,1005.75
2008/11/05,1001.84,949.86,1001.84,952.77,5426640000,952.77
2008/11/06,952.4,899.73,952.4,904.88,6102230000,904.88
2008/11/07,931.46,906.9,907.44,930.99,4931640000,930.99
2008/11/10,951.95,907.47,936.75,919.21,4572000000,919.21
2008/11/11,917.15,884.9,917.15,898.95,4998340000,898.95
2008/11/12,893.39,850.48,893.39,852.3,5764180000,852.3
2008/11/13,913.01,818.69,853.13,911.29,7849120000,911.29
2008/11/14,916.88,869.88,904.36,873.29,5881030000,873.29
2008/11/17,882.29,848.98,873.23,850.75,4927490000,850.75
2008/11/18,865.9,826.84,852.34,859.12,6679470000,859.12
2008/11/19,864.57,806.18,859.03,806.58,6548600000,806.58
2008/11/20,820.52,747.78,805.87,752.44,9093740000,752.44
2008/11/21,801.2,741.02,755.84,800.03,9495900000,800.03
2008/11/24,865.6,801.2,801.2,851.81,7879440000,851.81
2008/11/25,868.94,834.99,853.4,857.39,6952700000,857.39
2008/11/26,887.68,841.37,852.9,887.68,5793260000,887.68
2008/11/28,896.25,881.21,886.89,896.24,2740860000,896.24
2008/12/01,888.61,815.69,888.61,816.21,6052010000,816.21
2008/12/02,850.54,817.94,817.94,848.81,6170100000,848.81
2008/12/03,873.12,827.6,843.6,870.74,6221880000,870.74
2008/12/04,875.6,833.6,869.75,845.22,5860390000,845.22
2008/12/05,879.42,818.41,844.43,876.07,6165370000,876.07
2008/12/08,918.57,882.71,882.71,909.7,6553600000,909.7
2008/12/09,916.26,885.38,906.48,888.67,5693110000,888.67
2008/12/10,908.27,885.45,892.17,899.24,5942130000,899.24
2008/12/11,904.63,868.73,898.35,873.59,5513840000,873.59
2008/12/12,883.24,851.35,871.79,879.73,5959590000,879.73
2008/12/15,884.63,857.72,881.07,868.57,4982390000,868.57
2008/12/16,914.66,871.53,871.53,913.18,6009780000,913.18
2008/12/17,918.85,895.94,908.16,904.42,5907380000,904.42
2008/12/18,911.02,877.44,905.98,885.28,5675000000,885.28
2008/12/19,905.47,883.02,886.96,887.88,6705310000,887.88
2008/12/22,887.37,857.09,887.2,871.63,4869850000,871.63
2008/12/23,880.44,860.1,874.31,863.16,4051970000,863.16
2008/12/24,869.79,861.44,863.87,868.15,1546550000,868.15
2008/12/26,873.74,866.52,869.51,872.8,1880050000,872.8
2008/12/29,873.7,857.07,872.37,869.42,3323430000,869.42
2008/12/30,891.12,870.58,870.58,890.64,3627800000,890.64
2008/12/31,910.32,889.67,890.59,903.25,4172940000,903.25
2009/01/02,934.73,899.35,902.99,931.8,4048270000,931.8
2009/01/05,936.63,919.53,929.17,927.45,5413910000,927.45
2009/01/06,943.85,927.28,931.17,934.7,5392620000,934.7
2009/01/07,927.45,902.37,927.45,906.65,4704940000,906.65
2009/01/08,910.0,896.81,905.73,909.73,4991550000,909.73
2009/01/09,911.93,888.31,909.91,890.35,4716500000,890.35
2009/01/12,890.4,864.32,890.4,870.26,4725050000,870.26
2009/01/13,877.02,862.02,869.79,871.79,5567460000,871.79
2009/01/14,867.28,836.93,867.28,842.62,5407880000,842.62
2009/01/15,851.59,817.04,841.99,843.74,7807350000,843.74
2009/01/16,858.13,830.66,844.45,850.12,6786040000,850.12
2009/01/20,849.64,804.47,849.64,805.22,6375230000,805.22
2009/01/21,841.72,804.3,806.77,840.24,6467830000,840.24
2009/01/22,839.74,811.29,839.74,827.5,5843830000,827.5
2009/01/23,838.61,806.07,822.16,831.95,5832160000,831.95
2009/01/26,852.53,827.69,832.5,836.57,6039940000,836.57
2009/01/27,850.45,835.4,837.3,845.71,5353260000,845.71
2009/01/28,877.86,845.73,845.73,874.09,6199180000,874.09
2009/01/29,868.89,844.15,868.89,845.14,5067060000,845.14
2009/01/30,851.66,821.67,845.69,825.88,5350580000,825.88
2009/02/02,830.78,812.87,823.09,825.44,5673270000,825.44
2009/02/03,842.6,821.98,825.69,838.51,5886310000,838.51
2009/02/04,851.85,829.18,837.77,832.23,6420450000,832.23
2009/02/05,850.55,819.91,831.75,845.85,6624030000,845.85
2009/02/06,870.75,845.42,846.09,868.6,6484100000,868.6
2009/02/09,875.01,861.65,868.24,869.89,5574370000,869.89
2009/02/10,868.05,822.99,866.87,827.16,6770170000,827.16
2009/02/11,838.22,822.3,827.41,833.74,5926460000,833.74
2009/02/12,835.48,808.06,829.91,835.19,6476460000,835.19
2009/02/13,839.43,825.21,833.95,826.84,5296650000,826.84
2009/02/17,818.61,789.17,818.61,789.17,5907820000,789.17
2009/02/18,796.17,780.43,791.06,788.42,5740710000,788.42
2009/02/19,797.58,777.03,787.91,778.94,5746940000,778.94
2009/02/20,778.69,754.25,775.87,770.05,8210590000,770.05
2009/02/23,777.85,742.37,773.25,743.33,6509300000,743.33
2009/02/24,775.49,744.69,744.69,773.14,7234490000,773.14
2009/02/25,780.12,752.89,770.64,764.9,7483640000,764.9
2009/02/26,779.42,751.75,765.76,752.83,7599970000,752.83
2009/02/27,751.27,734.52,749.93,735.09,8926480000,735.09
2009/03/02,729.57,699.7,729.57,700.82,7868290000,700.82
2009/03/03,711.67,692.3,704.44,696.33,7583230000,696.33
2009/03/04,724.12,698.6,698.6,712.87,7673620000,712.87
2009/03/05,708.27,677.93,708.27,682.55,7507250000,682.55
2009/03/06,699.09,666.79,684.04,683.38,7331830000,683.38
2009/03/09,695.27,672.88,680.76,676.53,7277320000,676.53
2009/03/10,719.6,679.28,679.28,719.6,8618330000,719.6
2009/03/11,731.92,713.85,719.59,721.36,7287810000,721.36
2009/03/12,752.63,714.76,720.89,750.74,7326630000,750.74
2009/03/13,758.29,742.46,751.97,756.55,6787090000,756.55
2009/03/16,774.53,753.37,758.84,753.89,7883540000,753.89
2009/03/17,778.12,749.93,753.88,778.12,6156800000,778.12
2009/03/18,803.04,765.64,776.01,794.35,9098450000,794.35
2009/03/19,803.24,781.82,797.92,784.04,9033870000,784.04
2009/03/20,788.91,766.2,784.58,768.54,7643720000,768.54
2009/03/23,823.37,772.31,772.31,822.92,7715770000,822.92
2009/03/24,823.65,805.48,820.6,806.12,6767980000,806.12
2009/03/25,826.78,791.37,806.81,813.88,7687180000,813.88
2009/03/26,832.98,814.06,814.06,832.86,6992960000,832.86
2009/03/27,828.68,813.43,828.68,815.94,5600210000,815.94
2009/03/30,809.07,779.81,809.07,787.53,5912660000,787.53
2009/03/31,810.48,790.88,790.88,797.87,6089100000,797.87
2009/04/01,813.62,783.32,793.59,811.08,6034140000,811.08
2009/04/02,845.61,814.53,814.53,834.38,7542810000,834.38
2009/04/03,842.5,826.7,835.13,842.5,5855640000,842.5
2009/04/06,839.75,822.79,839.75,835.48,6210000000,835.48
2009/04/07,834.12,814.53,834.12,815.55,5155580000,815.55
2009/04/08,828.42,814.84,816.76,825.16,5938460000,825.16
2009/04/09,856.91,829.29,829.29,856.56,7600710000,856.56
2009/04/13,864.31,845.35,855.33,858.73,6434890000,858.73
2009/04/14,856.88,840.25,856.88,841.5,7569840000,841.5
2009/04/15,852.93,835.58,839.44,852.06,6241100000,852.06
2009/04/16,870.35,847.04,854.54,865.3,6598670000,865.3
2009/04/17,875.63,860.87,865.18,869.6,7352010000,869.6
2009/04/20,868.27,832.39,868.27,832.39,6973960000,832.39
2009/04/21,850.09,826.83,831.25,850.08,7436490000,850.08
2009/04/22,861.78,840.57,847.26,843.55,7327860000,843.55
2009/04/23,852.87,835.45,844.62,851.92,6563100000,851.92
2009/04/24,871.8,853.91,853.91,866.23,7114440000,866.23
2009/04/27,868.83,854.65,862.82,857.51,5613460000,857.51
2009/04/28,864.48,847.12,854.48,855.16,6328000000,855.16
2009/04/29,882.06,856.85,856.85,873.64,6101620000,873.64
2009/04/30,888.7,868.51,876.59,872.81,6862540000,872.81
2009/05/01,880.48,866.1,872.74,877.52,5312170000,877.52
2009/05/04,907.85,879.21,879.21,907.24,7038840000,907.24
2009/05/05,907.7,897.34,906.1,903.8,6882860000,903.8
2009/05/06,920.28,903.95,903.95,919.53,8555040000,919.53
2009/05/07,929.58,901.36,919.58,907.39,9120100000,907.39
2009/05/08,930.17,909.03,909.03,929.23,8163280000,929.23
2009/05/11,922.99,908.68,922.99,909.24,6150600000,909.24
2009/05/12,915.57,896.46,910.52,908.35,6871750000,908.35
2009/05/13,905.4,882.8,905.4,883.92,7091820000,883.92
2009/05/14,898.36,882.52,884.24,893.07,6134870000,893.07
2009/05/15,896.97,878.94,892.76,882.88,5439720000,882.88
2009/05/18,910.0,886.07,886.07,909.71,5702150000,909.71
2009/05/19,916.39,905.22,909.67,908.13,6616270000,908.13
2009/05/20,924.6,901.37,908.62,903.47,8205060000,903.47
2009/05/21,900.42,879.61,900.42,888.33,6019840000,888.33
2009/05/22,896.65,883.75,888.68,887.0,5155320000,887.0
2009/05/26,911.76,881.46,887.0,910.33,5667050000,910.33
2009/05/27,913.84,891.87,909.95,893.06,5698800000,893.06
2009/05/28,909.45,887.6,892.96,906.83,5738980000,906.83
2009/05/29,920.02,903.56,907.02,919.14,6050420000,919.14
2009/06/01,947.77,923.26,923.26,942.87,6370440000,942.87
2009/06/02,949.38,938.46,942.87,944.74,5987340000,944.74
2009/06/03,942.51,923.85,942.51,931.76,5323770000,931.76
2009/06/04,942.47,929.32,932.49,942.46,5352890000,942.46
2009/06/05,951.69,934.13,945.67,940.09,5277910000,940.09
2009/06/08,946.33,926.44,938.12,939.14,4483430000,939.14
2009/06/09,946.92,936.15,940.35,942.43,4439950000,942.43
2009/06/10,949.77,927.97,942.73,939.15,5379420000,939.15
2009/06/11,956.23,939.04,939.04,944.89,5500840000,944.89
2009/06/12,946.3,935.66,943.44,946.21,4528120000,946.21
2009/06/15,942.45,919.65,942.45,923.72,4697880000,923.72
2009/06/16,928.0,911.6,925.6,911.97,4951200000,911.97
2009/06/17,918.44,903.78,911.89,910.71,5523650000,910.71
2009/06/18,921.93,907.94,910.86,918.37,4684010000,918.37
2009/06/19,927.09,915.8,919.96,921.23,5713390000,921.23
2009/06/22,918.13,893.04,918.13,893.04,4903940000,893.04
2009/06/23,898.69,888.86,893.46,895.1,5071020000,895.1
2009/06/24,910.85,896.31,896.31,900.94,4636720000,900.94
2009/06/25,921.42,896.27,899.45,920.26,4911240000,920.26
2009/06/26,922.0,913.03,918.84,918.9,6076660000,918.9
2009/06/29,927.99,916.18,919.86,927.23,4211760000,927.23
2009/06/30,930.01,912.86,927.15,919.32,4627570000,919.32
2009/07/01,931.92,920.82,920.82,923.33,3919400000,923.33
2009/07/02,921.24,896.42,921.24,896.42,3931000000,896.42
2009/07/06,898.72,886.36,894.27,898.72,4712580000,898.72
2009/07/07,898.6,879.93,898.6,881.03,4673300000,881.03
2009/07/08,886.8,869.32,881.9,879.56,5721780000,879.56
2009/07/09,887.86,878.45,881.28,882.68,4347170000,882.68
2009/07/10,883.57,872.81,880.03,879.13,3912080000,879.13
2009/07/13,901.05,875.32,879.57,901.05,4499440000,901.05
2009/07/14,905.84,896.5,900.77,905.84,4149030000,905.84
2009/07/15,933.95,910.15,910.15,932.68,5238830000,932.68
2009/07/16,943.96,927.45,930.17,940.74,4898640000,940.74
2009/07/17,941.89,934.65,940.56,940.38,5141380000,940.38
2009/07/20,951.62,940.99,942.07,951.13,4853150000,951.13
2009/07/21,956.53,943.22,951.97,954.58,5309300000,954.58
2009/07/22,959.83,947.75,953.4,954.07,4634100000,954.07
2009/07/23,979.42,953.27,954.07,976.29,5761650000,976.29
2009/07/24,979.79,965.95,972.16,979.26,4458300000,979.26
2009/07/27,982.49,972.29,978.63,982.18,4631290000,982.18
2009/07/28,982.35,969.35,981.48,979.62,5490350000,979.62
2009/07/29,977.76,968.65,977.66,975.15,5178770000,975.15
2009/07/30,996.68,976.01,976.01,986.75,6035180000,986.75
2009/07/31,993.18,982.85,986.8,987.48,5139070000,987.48
2009/08/03,1003.61,990.22,990.22,1002.63,5603440000,1002.63
2009/08/04,1007.12,996.68,1001.41,1005.65,5713700000,1005.65
2009/08/05,1006.64,994.31,1005.41,1002.72,7242120000,1002.72
2009/08/06,1008.0,992.49,1004.06,997.08,6753380000,997.08
2009/08/07,1018.0,999.83,999.83,1010.48,6827090000,1010.48
2009/08/10,1010.12,1000.99,1008.89,1007.1,5406080000,1007.1
2009/08/11,1005.77,992.4,1005.77,994.35,5773160000,994.35
2009/08/12,1012.78,993.36,994.0,1005.81,5498170000,1005.81
2009/08/13,1013.14,1000.82,1005.86,1012.73,5250660000,1012.73
2009/08/14,1012.6,994.6,1012.23,1004.09,4940750000,1004.09
2009/08/17,998.18,978.51,998.18,979.73,4088570000,979.73
2009/08/18,991.2,980.62,980.62,989.67,4198970000,989.67
2009/08/19,999.61,980.62,986.88,996.46,4257000000,996.46
2009/08/20,1008.92,996.39,996.41,1007.37,4893160000,1007.37
2009/08/21,1027.59,1009.06,1009.06,1026.13,5885550000,1026.13
2009/08/24,1035.82,1022.48,1026.59,1025.57,6302450000,1025.57
2009/08/25,1037.75,1026.21,1026.63,1028.0,5768740000,1028.0
2009/08/26,1032.47,1021.57,1027.35,1028.12,5080060000,1028.12
2009/08/27,1033.33,1016.2,1027.81,1030.98,5785880000,1030.98
2009/08/28,1039.47,1023.13,1031.62,1028.93,5785780000,1028.93
2009/08/31,1025.21,1014.62,1025.21,1020.62,5004560000,1020.62
2009/09/01,1028.45,996.28,1019.52,998.04,6862360000,998.04
2009/09/02,1000.34,991.97,996.07,994.75,5842730000,994.75
2009/09/03,1003.43,992.25,996.12,1003.24,4624280000,1003.24
2009/09/04,1016.48,1001.65,1003.84,1016.4,4097370000,1016.4
2009/09/08,1026.07,1018.67,1018.67,1025.39,5235160000,1025.39
2009/09/09,1036.34,1023.97,1025.36,1033.37,5202550000,1033.37
2009/09/10,1044.14,1028.04,1032.99,1044.14,5191380000,1044.14
2009/09/11,1048.18,1038.4,1043.92,1042.73,4922600000,1042.73
2009/09/14,1049.74,1035.0,1040.15,1049.34,4979610000,1049.34
2009/09/15,1056.04,1043.42,1049.03,1052.63,6185620000,1052.63
2009/09/16,1068.76,1052.87,1053.99,1068.76,6793530000,1068.76
2009/09/17,1074.77,1061.2,1067.87,1065.49,6668110000,1065.49
2009/09/18,1071.52,1064.27,1066.6,1068.3,5607970000,1068.3
2009/09/21,1067.28,1057.46,1067.14,1064.66,4615280000,1064.66
2009/09/22,1073.81,1066.35,1066.35,1071.66,5246600000,1071.66
2009/09/23,1080.15,1060.39,1072.69,1060.87,5531930000,1060.87
2009/09/24,1066.29,1045.85,1062.56,1050.78,5505610000,1050.78
2009/09/25,1053.47,1041.17,1049.48,1044.38,4507090000,1044.38
2009/09/28,1065.13,1045.38,1045.38,1062.98,3726950000,1062.98
2009/09/29,1069.62,1057.83,1063.69,1060.61,4949900000,1060.61
2009/09/30,1063.4,1046.47,1061.02,1057.08,5998860000,1057.08
2009/10/01,1054.91,1029.45,1054.91,1029.85,5791450000,1029.85
2009/10/02,1030.6,1019.95,1029.71,1025.21,5583240000,1025.21
2009/10/05,1042.58,1025.92,1026.87,1040.46,4313310000,1040.46
2009/10/06,1060.55,1042.02,1042.02,1054.72,5029840000,1054.72
2009/10/07,1058.02,1050.1,1053.65,1057.58,4238220000,1057.58
2009/10/08,1070.67,1060.03,1060.03,1065.48,4988400000,1065.48
2009/10/09,1071.51,1063.0,1065.28,1071.49,3763780000,1071.49
2009/10/12,1079.46,1071.63,1071.63,1076.19,3710430000,1076.19
2009/10/13,1075.3,1066.71,1074.96,1073.19,4320480000,1073.19
2009/10/14,1093.17,1078.68,1078.68,1092.02,5406420000,1092.02
2009/10/15,1096.56,1086.41,1090.36,1096.56,5369780000,1096.56
2009/10/16,1094.67,1081.53,1094.67,1087.68,4894740000,1087.68
2009/10/19,1100.17,1086.48,1088.22,1097.91,4619240000,1097.91
2009/10/20,1098.64,1086.16,1098.64,1091.06,5396930000,1091.06
2009/10/21,1101.36,1080.77,1090.36,1081.4,5616290000,1081.4
2009/10/22,1095.21,1074.31,1080.96,1092.91,5192410000,1092.91
2009/10/23,1095.83,1075.49,1095.62,1079.6,4767460000,1079.6
2009/10/26,1091.75,1065.23,1080.36,1066.95,6363380000,1066.95
2009/10/27,1072.48,1060.62,1067.54,1063.41,5337380000,1063.41
2009/10/28,1063.26,1042.19,1061.51,1042.63,6600350000,1042.63
2009/10/29,1066.83,1043.69,1043.69,1066.11,5595040000,1066.11
2009/10/30,1065.41,1033.38,1065.41,1036.19,6512420000,1036.19
2009/11/02,1052.18,1029.38,1036.18,1042.88,6202640000,1042.88
2009/11/03,1046.36,1033.94,1040.92,1045.41,5487500000,1045.41
2009/11/04,1061.0,1045.15,1047.14,1046.5,5635510000,1046.5
2009/11/05,1066.65,1047.3,1047.3,1066.63,4848350000,1066.63
2009/11/06,1071.48,1059.32,1064.95,1069.3,4277130000,1069.3
2009/11/09,1093.19,1072.31,1072.31,1093.08,4460030000,1093.08
2009/11/10,1096.42,1087.4,1091.86,1093.01,4394770000,1093.01
2009/11/11,1105.37,1093.81,1096.04,1098.51,4286700000,1098.51
2009/11/12,1101.97,1084.9,1098.31,1087.24,4160250000,1087.24
2009/11/13,1097.79,1085.33,1087.59,1093.48,3792610000,1093.48
2009/11/16,1113.69,1094.13,1094.13,1109.3,4565850000,1109.3
2009/11/17,1110.52,1102.19,1109.22,1110.32,3824070000,1110.32
2009/11/18,1111.1,1102.7,1109.44,1109.8,4293340000,1109.8
2009/11/19,1106.44,1088.4,1106.44,1094.9,4178030000,1094.9
2009/11/20,1094.66,1086.81,1094.66,1091.38,3751230000,1091.38
2009/11/23,1112.38,1094.86,1094.86,1106.24,3827920000,1106.24
2009/11/24,1107.56,1097.63,1105.83,1105.65,3700820000,1105.65
2009/11/25,1111.18,1104.75,1106.49,1110.63,3036350000,1110.63
2009/11/27,1105.47,1083.74,1105.47,1091.49,2362910000,1091.49
2009/11/30,1097.24,1086.25,1091.07,1095.63,3895520000,1095.63
2009/12/01,1112.28,1098.89,1098.89,1108.86,4249310000,1108.86
2009/12/02,1115.58,1105.29,1109.03,1109.24,3941340000,1109.24
2009/12/03,1117.28,1098.74,1110.59,1099.92,4810030000,1099.92
